SMILES,Original_SMILES,ATSC1pe,MATS2c,SlogP_VSA2
C=CC=CCCO/C=C/N,CNCCOCN/C=C/O,-0.104261248,-0.213252067,6.606881965
CCC=CC=CO/C=C/N,CNCCOCN/C=C/O,-0.104261248,-0.184558562,0
CCCCCCO/C=C/O,CNCCOCN/C=C/O,-0.071563314,-0.194349321,11.71340936
CCC=CCCOC=C=O,CNCCOCN/C=C/O,0.0858,-0.341689922,12.54824097
CCCCC=COC=C=O,NOCCCON/C=C/N,0.0858,-0.289521156,5.941359007
CCCCCCO/C=C/F,CNCCOCN/C=C/O,0.09057216,-0.294941208,6.606881965
CC=C=CCCO/C=C/F,CNCCOCN/C=C/O,0.059534694,-0.340927305,6.606881965
C=CCCC=CO/C=C/F,NOCCCON/C=C/N,0.059534694,-0.301036126,0
CCCC=C=CO/C=C/F,NOCCCON/C=C/N,0.059534694,-0.271506147,0
CC=CC=CCO/C=C/F,CNCCOCN/C=C/O,0.059534694,-0.330140248,6.606881965
C/C=C/CNCCCCC,NOCCCON/C=C/N,-0.008454102,-0.168659855,13.08951281
C/C=C/C=NCC=CCC,NOCCCON/C=C/N,0.05704384,-0.24321827,12.75935699
C=C=CCNCCCC=C,NOCCCON/C=C/N,-0.02116016,-0.241494807,13.08951281
C=C=CCNCCC=CC,NOCCCON/C=C/N,-0.02116016,-0.26378703,13.08951281
C=CCC=CNC/C=C/C,NOCCCON/C=C/N,-0.02116016,-0.14867671,6.544756406
CC=CC=CNC/C=C/C,NOCCCON/C=C/N,-0.02116016,-0.166573172,6.544756406
CC=C=CCNC/C=C/C,NOCCCON/C=C/N,-0.02116016,-0.204338221,13.08951281
CC=C=C=NCCCCC,NOCCCON/C=C/N,0.05704384,-0.110626461,12.41455547
C/C=C/CN=CC=CCC,NOCCCON/C=C/N,0.05704384,-0.244003576,12.75935699
CC=C=CNCC=CCC,NOCCCON/C=C/N,-0.02116016,-0.081758162,6.544756406
CCCCCNC/C=C/N,NOCCCON/C=C/N,-0.1782,-0.050624375,13.08951281
CCCCCNC=C=C=N,NOCCCON/C=C/N,-0.129577778,-0.063024342,12.41455547
CCC=CC=NC/C=C/N,NOCCCON/C=C/N,-0.129577778,-0.0729428,12.75935699
CC=CCCNC=C=CN,NOCCCON/C=C/N,-0.221044444,-0.028685454,6.544756406
CC=CC=CNC/C=C/N,NOCCCON/C=C/N,-0.221044444,-0.070982262,6.544756406
C=CC=CCNC/C=C/N,NOCCCON/C=C/N,-0.221044444,-0.055657426,13.08951281
CCCC=CNC=C=CN,NOCCCON/C=C/N,-0.221044444,0.00968795,0
C=C=CCCNC/C=C/N,NOCCCON/C=C/N,-0.221044444,-0.081624344,13.08951281
CCCCCNC/C=C/O,NOCCCON/C=C/N,-0.195133882,-0.058783651,18.19604021
CCCC=C=NC/C=C/O,NOCCCON/C=C/N,-0.14029603,-0.042972644,17.52108286
CCC=CCNC=C=CO,NOCCCON/C=C/N,-0.244261248,-0.026539375,11.6512838
CCCCCN=C=C=CO,NOCCCON/C=C/N,-0.14029603,-0.042168594,17.52108286
CCCCCNC=C=C=O,NOCCCON/C=C/N,-0.055426465,-0.091539753,12.48611541
CCC=CCNCC=C=O,NOCCCON/C=C/N,-0.055426465,-0.10837477,19.03087182
CCC=C=CNC/C=C/O,NOCCCON/C=C/N,-0.244261248,-0.042659634,11.6512838
C=CCCCNC=C=CO,NOCCCON/C=C/N,-0.244261248,-0.040935548,11.6512838
CCCCCN=CC=C=O,NOCCCON/C=C/N,0.048538752,-0.169075456,18.70071599
CCCCCNC/C=C/F,NOCCCON/C=C/N,-0.052825444,-0.137116286,13.08951281
C=CC=CCNC/C=C/F,NOCCCON/C=C/N,-0.08067686,-0.14462253,13.08951281
CCC=CC=NC/C=C/F,NOCCCON/C=C/N,0.040041322,-0.170494547,12.75935699
CC=CCCNC=C=CF,NOCCCON/C=C/N,-0.08067686,-0.133853344,6.544756406
CCCCCN=C=C=CF,NOCCCON/C=C/N,0.040041322,-0.137080457,12.41455547
CCCC=C=NC/C=C/F,NOCCCON/C=C/N,0.040041322,-0.10847601,12.41455547
CCC=C=CNC/C=C/F,NOCCCON/C=C/N,-0.08067686,-0.078554835,6.544756406
CCCC=CNC=C=CF,NOCCCON/C=C/N,-0.08067686,-0.081260661,0
C/C=C/NNCCCCC,NOCCCON/C=C/N,0.2334,-0.296649667,6.544756406
C=CC=CCNN/C=C/C,NOCCCON/C=C/N,0.190555556,-0.330323519,6.544756406
C=CCCC=NN/C=C/C,NOCCCON/C=C/N,0.282022222,-0.267591656,6.21460058
C=CCC=CNN/C=C/C,NOCCCON/C=C/N,0.190555556,-0.331846585,0
C=C=CNNCCC=CC,NOCCCON/C=C/N,0.190555556,-0.34091341,6.544756406
CC=CCCNN=C=CC,NOCCCON/C=C/N,0.282022222,-0.22496377,12.41455547
C=C=CN=NCCCCC,NOCCCON/C=C/N,0.373488889,-0.353769046,6.544756406
CC=C=NNCC=CCC,NOCCCON/C=C/N,0.282022222,-0.180556191,12.41455547
CC=CC=CNN/C=C/C,NOCCCON/C=C/N,0.190555556,-0.351719122,0
CC=C=CCNN/C=C/C,NOCCCON/C=C/N,0.190555556,-0.350698167,6.544756406
CCCCCNN/C=C/N,NOCCCON/C=C/N,0.014390809,-0.209181894,6.544756406
C=CC=CCNN/C=C/N,NOCCCON/C=C/N,-0.070128355,-0.242732977,6.544756406
CCC=C=CNN/C=C/N,NOCCCON/C=C/N,-0.070128355,-0.243554852,0
CC=C=CCNN/C=C/N,NOCCCON/C=C/N,-0.070128355,-0.25139132,6.544756406
CCCC=CN=N/C=C/N,NOCCCON/C=C/N,0.141636862,-0.158488808,0
CCC=CCNN=C=CN,NOCCCON/C=C/N,0.035754253,-0.116002179,12.41455547
C=CCC=CNN/C=C/N,NOCCCON/C=C/N,-0.070128355,-0.253339275,0
CCCC=CNNC=C=N,NOCCCON/C=C/N,0.035754253,-0.313596551,5.869799063
CCCCCNN/C=C/O,NOCCCON/C=C/N,-0.026115828,-0.209733254,11.6512838
CCCCC=NN=C=CO,NOCCCON/C=C/N,0.115433264,-0.118714802,17.19092704
CCCC=CN=N/C=C/O,NOCCCON/C=C/N,0.115433264,-0.168091902,5.106527395
C=CCCCN=N/C=C/O,NOCCCON/C=C/N,0.115433264,-0.18494933,11.6512838
CC=CCCN=N/C=C/O,NOCCCON/C=C/N,0.115433264,-0.195411614,11.6512838
CCCCCNN=C=C=O,NOCCCON/C=C/N,0.213069628,-0.30008194,18.35591448
CCC=CC=NN/C=C/O,NOCCCON/C=C/N,-0.004171281,-0.199152274,11.32112797
CC=CCCNN=C=CO,NOCCCON/C=C/N,-0.004171281,-0.15991512,17.52108286
C=CCCCNN=C=CO,NOCCCON/C=C/N,-0.004171281,-0.150999715,17.52108286
CCCCCNN/C=C/F,NOCCCON/C=C/N,0.10685104,-0.372394622,6.544756406
CC=CC=CNN/C=C/F,NOCCCON/C=C/N,0.026797959,-0.434389946,0
CCCC=CNN=C=CF,NOCCCON/C=C/N,0.164697959,-0.274031324,5.869799063
CC=CCCN=N/C=C/F,NOCCCON/C=C/N,0.302597959,-0.408049687,6.544756406
CCCCC=NN=C=CF,NOCCCON/C=C/N,0.302597959,-0.329780182,12.08439964
CCC=C=CNN/C=C/F,NOCCCON/C=C/N,0.026797959,-0.40314206,0
CCC=CC=NN/C=C/F,NOCCCON/C=C/N,0.164697959,-0.373399593,6.21460058
CC=CCC=NN/C=C/F,NOCCCON/C=C/N,0.164697959,-0.384362034,6.21460058
CCC=CCNN=C=CF,NOCCCON/C=C/N,0.164697959,-0.28410847,12.41455547
C/C=C/ONCCCCC,NOCCCON/C=C/N,0.552466118,-0.300346105,6.544756406
C/C=C/ON=C=CCCC,NOCCCON/C=C/N,0.60730397,-0.168323345,5.869799063
C=C=CONCCCC=C,NOCCCON/C=C/N,0.503338752,-0.340253994,6.544756406
C=CCCC=NO/C=C/C,NOCCCON/C=C/N,0.60730397,-0.235399009,6.21460058
C=C=CONC=CCCC,NOCCCON/C=C/N,0.503338752,-0.353781378,0
CC=CCC=NO/C=C/C,NOCCCON/C=C/N,0.60730397,-0.256624471,6.21460058
CCCCCNO/C=C/N,NOCCCON/C=C/N,0.309884172,-0.257723826,6.544756406
C=CC=CCNO/C=C/N,NOCCCON/C=C/N,0.212224174,-0.303924531,6.544756406
CCC=C=CNO/C=C/N,NOCCCON/C=C/N,0.212224174,-0.307637412,0
C=CCCC=NO/C=C/N,NOCCCON/C=C/N,0.331828719,-0.227190358,6.21460058
CCCCC=NOC=C=N,NOCCCON/C=C/N,0.451433264,-0.284654997,12.08439964
CCC=CCNOC=C=N,NOCCCON/C=C/N,0.331828719,-0.370565046,12.41455547
CCCCCNO/C=C/O,NOCCCON/C=C/N,0.26788336,-0.260610142,11.6512838
C=C=CCCNO/C=C/O,NOCCCON/C=C/N,0.155096372,-0.304193706,11.6512838
CC=CCC=NO/C=C/O,NOCCCON/C=C/N,0.289729705,-0.252839357,11.32112797
C=CCCC=NO/C=C/O,NOCCCON/C=C/N,0.289729705,-0.244598142,11.32112797
CCC=CCNOC=C=O,NOCCCON/C=C/N,0.399634467,-0.467024674,12.48611541
CCC=C=CNO/C=C/O,NOCCCON/C=C/N,0.155096372,-0.30978231,5.106527395
CCCCCNO/C=C/F,NOCCCON/C=C/N,0.419862326,-0.408707833,6.544756406
C=CCC=CNO/C=C/F,NOCCCON/C=C/N,0.32792475,-0.469707387,0
C=CCCC=NO/C=C/F,NOCCCON/C=C/N,0.48251975,-0.389625181,6.21460058
C/C=C/COCCCCC,NOCCCON/C=C/N,0.134628954,-0.222628372,13.21376393
C=CC=CCOC/C=C/C,NOCCCON/C=C/N,0.120787326,-0.232967898,13.21376393
C=C=CCOCCCC=C,NOCCCON/C=C/N,0.120787326,-0.295520685,13.21376393
CC=CCCOC=C=CC,NOCCCON/C=C/N,0.120787326,-0.201266252,6.606881965
C/C=C/COC=C=CCC,NOCCCON/C=C/N,0.120787326,-0.169173704,6.606881965
C=C=CCOCCC=CC,NOCCCON/C=C/N,0.120787326,-0.323183809,13.21376393
CCCCCOC/C=C/N,NOCCCON/C=C/N,-0.055133882,-0.090332031,13.21376393
CCCCCOC=C=C=N,NOCCCON/C=C/N,-0.00029603,-0.137298493,12.47668103
CC=CCCOC=C=CN,NOCCCON/C=C/N,-0.104261248,-0.094161574,6.606881965
C=CC=CCOC/C=C/N,NOCCCON/C=C/N,-0.104261248,-0.101401605,13.21376393
CC=CC=COC/C=C/N,NOCCCON/C=C/N,-0.104261248,-0.127232798,6.606881965
C=C=CCCOC/C=C/N,NOCCCON/C=C/N,-0.104261248,-0.12340677,13.21376393
CCCCCOC/C=C/O,NOCCCON/C=C/N,-0.071563314,-0.084698832,18.32029132
C=CCCCOCC=C=O,NOCCCON/C=C/N,0.0858,-0.174909066,19.15512294
CCC=CCOCC=C=O,NOCCCON/C=C/N,0.0858,-0.156523086,19.15512294
C=CC=CCOC/C=C/O,NOCCCON/C=C/N,-0.1278,-0.096616648,18.32029132
CC=CC=COC/C=C/O,NOCCCON/C=C/N,-0.1278,-0.117356378,11.71340936
CCCCCOC/C=C/F,NOCCCON/C=C/N,0.09057216,-0.172212064,13.21376393
CC=C=CCOC/C=C/F,NOCCCON/C=C/N,0.059534694,-0.221453041,13.21376393
CCCC=COC=C=CF,NOCCCON/C=C/N,0.059534694,-0.107805071,0
C/C=C/NOCCCCC,NOCCCON/C=C/N,0.552466118,-0.30587594,6.606881965
C=C=CNOCC=CCC,NOCCCON/C=C/N,0.503338752,-0.348008312,6.606881965
C=CCCCON=C=CC,NOCCCON/C=C/N,0.60730397,-0.222026179,12.47668103
C=C=CNOCCC=CC,NOCCCON/C=C/N,0.503338752,-0.367054733,6.606881965
CC=CCCON=C=CC,NOCCCON/C=C/N,0.60730397,-0.258832079,12.47668103
C=CCC=CON/C=C/C,NOCCCON/C=C/N,0.503338752,-0.34757384,0
C/C=C/NOC=C=CCC,NOCCCON/C=C/N,0.503338752,-0.353065889,0
CCCCCON/C=C/N,NOCCCON/C=C/N,0.309884172,-0.20954348,6.606881965
CC=CCCONC=C=N,NOCCCON/C=C/N,0.331828719,-0.337128448,12.47668103
C=CC=CCON/C=C/N,NOCCCON/C=C/N,0.212224174,-0.248223598,6.606881965
CCCC=CONC=C=N,NOCCCON/C=C/N,0.331828719,-0.330756585,5.869799063
CC=CC=CON/C=C/N,NOCCCON/C=C/N,0.212224174,-0.284544606,0
CC=CCCON=C=CN,NOCCCON/C=C/N,0.331828719,-0.163845023,12.47668103
CCCCCON/C=C/O,NOCCCON/C=C/N,0.26788336,-0.20704433,11.71340936
C=CCCCONC=C=O,NOCCCON/C=C/N,0.399634467,-0.397380995,12.54824097
C=CC=CCON/C=C/O,NOCCCON/C=C/N,0.155096372,-0.247673293,11.71340936
C=CCCCON=C=CO,NOCCCON/C=C/N,0.289729705,-0.159653013,17.58320842
CCCCCON=C=C=O,NOCCCON/C=C/N,0.5342678,-0.290316932,18.41804003
CC=C=CCON/C=C/O,NOCCCON/C=C/N,0.155096372,-0.256693899,11.71340936
CCCC=CONC=C=O,NOCCCON/C=C/N,0.399634467,-0.389871412,5.941359007
CCCCCON/C=C/F,NOCCCON/C=C/N,0.419862326,-0.370218212,6.606881965
C=CCCCON=C=CF,NOCCCON/C=C/N,0.48251975,-0.282395663,12.47668103
CC=CC=CON/C=C/F,NOCCCON/C=C/N,0.32792475,-0.441947799,0
CC=CCCON=C=CF,NOCCCON/C=C/N,0.48251975,-0.311956834,12.47668103
C/C=C/OOCCCCC,NOCCCON/C=C/N,1.032036686,-0.287030595,6.606881965
C=C=COOC=CCCC,NOCCCON/C=C/N,0.9758,-0.370483072,0
CC=C=CCOO/C=C/C,NOCCCON/C=C/N,0.9758,-0.364649623,6.606881965
C=CCC=COO/C=C/C,NOCCCON/C=C/N,0.9758,-0.344113936,0
C=C=COOCC=CCC,NOCCCON/C=C/N,0.9758,-0.358519314,6.606881965
CCCCCOO/C=C/N,NOCCCON/C=C/N,0.76388336,-0.244950925,6.606881965
CC=CCCOOC=C=N,NOCCCON/C=C/N,0.785729705,-0.380539526,12.47668103
C=CCC=COO/C=C/N,NOCCCON/C=C/N,0.651096372,-0.3070774,0
CCCCCOO/C=C/O,NOCCCON/C=C/N,0.720053993,-0.247505944,11.71340936
CC=CC=COO/C=C/O,NOCCCON/C=C/N,0.58968275,-0.324655881,5.106527395
CC=CCCOOC=C=O,NOCCCON/C=C/N,0.86424775,-0.472698564,12.54824097
CCC=C=COO/C=C/O,NOCCCON/C=C/N,0.58968275,-0.312827031,5.106527395
C=CCCCOOC=C=O,NOCCCON/C=C/N,0.86424775,-0.451178792,12.54824097
CCCCCOO/C=C/F,NOCCCON/C=C/N,0.892410019,-0.398477964,6.606881965
CCC=C=COO/C=C/F,NOCCCON/C=C/N,0.786468975,-0.471450445,0
C/C=C/CCCCCNC,CNCCOCN/C=C/O,-0.008454102,-0.251305948,13.59242839
C/C=C/CCC=C=CNC,CNCCOCN/C=C/O,-0.02116016,-0.180050732,7.047671983
C=C=CC=CCCCNC,NOCCCON/C=C/N,-0.02116016,-0.28048917,13.59242839
C/C=C/CCC=CC=NC,NOCCCON/C=C/N,0.05704384,-0.321907837,13.26227256
C=NCCC=CC/C=C/C,NOCCCON/C=C/N,0.05704384,-0.373756929,13.26227256
C/C=C/C=CCC=CNC,NOCCCON/C=C/N,-0.02116016,-0.219816579,7.047671983
C=NC=CCCC/C=C/C,CNCCOCN/C=C/O,0.05704384,-0.308428407,6.717516156
C=C=CCCCCCN=C,NOCCCON/C=C/N,0.05704384,-0.340404145,13.26227256
C/C=C/CC=CC=CNC,NOCCCON/C=C/N,-0.02116016,-0.243803849,7.047671983
CNCCCCC/C=C/N,CNCCOCN/C=C/O,-0.1782,-0.083142283,13.59242839
C=NC=CCCC/C=C/N,CNCCOCN/C=C/O,-0.129577778,-0.089194079,6.717516156
CNC=CC=CC/C=C/N,CNCCOCN/C=C/O,-0.221044444,-0.107915879,7.047671983
CNCC=CCCC=C=N,CNCCOCN/C=C/O,-0.129577778,-0.147391587,19.46222745
CNCC=CCC=C=CN,NOCCCON/C=C/N,-0.221044444,-0.056156984,13.59242839
CNCCCCC=C=C=N,NOCCCON/C=C/N,-0.129577778,-0.107165063,19.46222745
CNCCCC=C=C=CN,NOCCCON/C=C/N,-0.221044444,-0.074850007,13.59242839
CNCCCCC/C=C/O,CNCCOCN/C=C/O,-0.195133882,-0.080974419,18.69895578
CNCC=CCC=C=CO,NOCCCON/C=C/N,-0.244261248,-0.068187844,18.69895578
CNC=CCCCC=C=O,NOCCCON/C=C/N,-0.055426465,-0.138229639,12.98903099
C=NCCCC=C/C=C/O,NOCCCON/C=C/N,-0.14029603,-0.125672366,18.36879996
CN=CCCCC=C=CO,CNCCOCN/C=C/O,-0.14029603,-0.075530555,18.36879996
CN=CCCC=C/C=C/O,NOCCCON/C=C/N,-0.14029603,-0.121103343,18.36879996
CN=CCCCCC=C=O,NOCCCON/C=C/N,0.048538752,-0.191470383,19.20363157
CNCCCC=C=C=CO,NOCCCON/C=C/N,-0.244261248,-0.092904617,18.69895578
CNCCCC=CC=C=O,NOCCCON/C=C/N,-0.055426465,-0.200932194,19.5337874
C=NCCCCC=C=CO,NOCCCON/C=C/N,-0.14029603,-0.082185682,18.36879996
CNCCCCC/C=C/F,CNCCOCN/C=C/O,-0.052825444,-0.204840465,13.59242839
CNC=C=CCC/C=C/F,NOCCCON/C=C/N,-0.08067686,-0.155738285,7.047671983
C=NCCC=CC/C=C/F,NOCCCON/C=C/N,0.040041322,-0.30170472,13.26227256
CNCC=CCC=C=CF,NOCCCON/C=C/N,-0.08067686,-0.225864221,13.59242839
C=NCCCCC=C=CF,NOCCCON/C=C/N,0.040041322,-0.279451529,13.26227256
CNCC=CC=C/C=C/F,NOCCCON/C=C/N,-0.08067686,-0.239133734,13.59242839
CN=CCC=CC/C=C/F,CNCCOCN/C=C/O,0.040041322,-0.290199215,13.26227256
C/C=C/NCCCCNC,CNCCOCN/C=C/O,-0.0067,-0.165536611,20.13718479
C=C=CNC=CCCNC,NOCCCON/C=C/N,-0.049544444,-0.154785224,13.59242839
C=NCCCCN=C=CC,NOCCCON/C=C/N,0.133388889,-0.251906014,25.67682803
C=C=CNCCC=CNC,CNCCOCN/C=C/O,-0.049544444,-0.154744627,13.59242839
CC=C=NC=CCCNC,NOCCCON/C=C/N,0.041922222,-0.211512167,19.46222745
CC=C=NCCC=CNC,NOCCCON/C=C/N,0.041922222,-0.186018206,19.46222745
C=NCCCC=N/C=C/C,CNCCOCN/C=C/O,0.133388889,-0.283636498,19.47687314
C/C=C/N=CC=CCNC,NOCCCON/C=C/N,0.041922222,-0.222032078,19.80702897
C=NCC=CCN/C=C/C,NOCCCON/C=C/N,0.041922222,-0.193979128,19.80702897
CNCCCCN/C=C/N,CNCCOCN/C=C/O,-0.225709191,-0.134440699,20.13718479
CNC=CC=CN/C=C/N,CNCCOCN/C=C/O,-0.310228355,-0.151287684,7.047671983
CNC=CCC=N/C=C/N,NOCCCON/C=C/N,-0.204345747,-0.171350799,13.26227256
CNCCCCN=C=C=N,NOCCCON/C=C/N,-0.098463138,-0.172508508,31.87678292
C=NC=CCCN/C=C/N,NOCCCON/C=C/N,-0.204345747,-0.160102096,13.26227256
CNCC=C=CN/C=C/N,CNCCOCN/C=C/O,-0.310228355,-0.127897923,13.59242839
CNC=CCCN=C=CN,NOCCCON/C=C/N,-0.204345747,-0.124049878,19.46222745
C=NCCC=CN/C=C/N,CNCCOCN/C=C/O,-0.204345747,-0.162499958,13.26227256
CNCCCCN/C=C/O,CNCCOCN/C=C/O,-0.266215828,-0.151374418,25.24371219
CNCC=CCN=C=CO,NOCCCON/C=C/N,-0.244271281,-0.143783402,31.11351125
CNC=CCCN=C=CO,NOCCCON/C=C/N,-0.244271281,-0.146285641,24.56875485
CNCCC=CNC=C=O,NOCCCON/C=C/N,-0.146634917,-0.247448064,19.5337874
CNC=CC=CN/C=C/O,NOCCCON/C=C/N,-0.363875826,-0.170716822,12.15419938
C=NCC=CCN/C=C/O,NOCCCON/C=C/N,-0.244271281,-0.175707602,24.91355636
CNCCCC=NC=C=O,CNCCOCN/C=C/O,-0.027030372,-0.303420227,25.74838798
C=NCCCCN=C=CO,NOCCCON/C=C/N,-0.124666736,-0.159942177,30.78335543
CN=CCCCN=C=CO,NOCCCON/C=C/N,-0.124666736,-0.154224853,30.78335543
CNCCCCN/C=C/F,CNCCOCN/C=C/O,-0.13324896,-0.24755382,20.13718479
C=NC=CCCN/C=C/F,NOCCCON/C=C/N,-0.075402041,-0.303950799,13.26227256
C=NCCCCN=C=CF,NOCCCON/C=C/N,0.062497959,-0.344202636,25.67682803
C=NCCC=CN/C=C/F,CNCCOCN/C=C/O,-0.075402041,-0.301457594,13.26227256
CN=CCCCN=C=CF,NOCCCON/C=C/N,0.062497959,-0.335475877,25.67682803
CNCCC=CN=C=CF,CNCCOCN/C=C/O,-0.075402041,-0.305659354,19.46222745
CN=CCC=CN/C=C/F,NOCCCON/C=C/N,-0.075402041,-0.29515444,13.26227256
C/C=C/OCCCCNC,CNCCOCN/C=C/O,0.116366118,-0.190486956,20.19931035
C=C=COCCC=CNC,NOCCCON/C=C/N,0.067238752,-0.195129071,13.65455395
C/C=C/OC=C=CCNC,NOCCCON/C=C/N,0.067238752,-0.172380363,13.59242839
C=NC=CCCO/C=C/C,NOCCCON/C=C/N,0.17120397,-0.231770079,13.32439812
CNCCCCO/C=C/N,CNCCOCN/C=C/O,-0.126215828,-0.188418749,20.19931035
C=NCCCCOC=C=N,CNCCOCN/C=C/O,0.015333264,-0.254088832,25.73895359
CNC=CCCOC=C=N,CNCCOCN/C=C/O,-0.104271281,-0.23333741,19.52435301
CN=CCC=CO/C=C/N,NOCCCON/C=C/N,-0.104271281,-0.20282724,13.26227256
CNC=CC=CO/C=C/N,CNCCOCN/C=C/O,-0.223875826,-0.200298509,7.047671983
C=NCCC=CO/C=C/N,CNCCOCN/C=C/O,-0.104271281,-0.208105827,13.26227256
CNCC=CCOC=C=N,NOCCCON/C=C/N,-0.104271281,-0.228104433,26.06910942
CNCCCCO/C=C/O,CNCCOCN/C=C/O,-0.16821664,-0.205435815,25.30583775
C=NC=CCCO/C=C/O,CNCCOCN/C=C/O,-0.146370295,-0.24620989,18.43092552
C=NCCC=CO/C=C/O,CNCCOCN/C=C/O,-0.146370295,-0.230066231,18.36879996
CNCCCCO/C=C/F,CNCCOCN/C=C/O,-0.016237674,-0.288161466,20.19931035
CN=CCC=CO/C=C/F,NOCCCON/C=C/N,0.04641975,-0.320973832,13.26227256
C/C=C/CNCCCNC,NOCCCON/C=C/N,-0.0067,-0.205350393,26.6819412
C=NCC=CNC/C=C/C,NOCCCON/C=C/N,0.041922222,-0.206712534,19.80702897
CC=C=CNCC=CNC,NOCCCON/C=C/N,-0.049544444,-0.135584524,13.59242839
C/C=C/CNCC=C=NC,NOCCCON/C=C/N,0.041922222,-0.21156759,26.00698386
C/C=C/CN=CCC=NC,NOCCCON/C=C/N,0.133388889,-0.328728962,26.02162955
C=C=CCNCC=CNC,NOCCCON/C=C/N,-0.049544444,-0.210534702,20.13718479
C=C=C=CNCCCNC,NOCCCON/C=C/N,-0.049544444,-0.183826259,20.13718479
CC=C=C=NCCCNC,NOCCCON/C=C/N,0.041922222,-0.190155004,26.00698386
C=NCCC=NC/C=C/C,NOCCCON/C=C/N,0.133388889,-0.322548248,26.02162955
C/C=C/CNC=CC=NC,NOCCCON/C=C/N,0.041922222,-0.210345838,19.80702897
CNCCCNC/C=C/N,NOCCCON/C=C/N,-0.225709191,-0.10049338,26.6819412
C=NCCCN=C/C=C/N,NOCCCON/C=C/N,-0.098463138,-0.151494856,26.02162955
CN=C=CCNC/C=C/N,NOCCCON/C=C/N,-0.204345747,-0.088311653,26.00698386
CN=CCCNCC=C=N,NOCCCON/C=C/N,-0.098463138,-0.202394043,32.22158444
CN=CCCN=C/C=C/N,NOCCCON/C=C/N,-0.098463138,-0.154353399,26.02162955
CNC=C=CNC/C=C/N,NOCCCON/C=C/N,-0.310228355,-0.067427667,13.59242839
CNC=CC=NC/C=C/N,NOCCCON/C=C/N,-0.204345747,-0.12895344,19.80702897
CN=CCC=NC/C=C/N,NOCCCON/C=C/N,-0.098463138,-0.154925239,26.02162955
CNCCCNC/C=C/O,NOCCCON/C=C/N,-0.266215828,-0.096357881,31.7884686
CNCC=CN=C/C=C/O,NOCCCON/C=C/N,-0.244271281,-0.110651087,24.91355636
CNC=CCNC=C=CO,NOCCCON/C=C/N,-0.363875826,-0.070582977,18.69895578
CNCCC=NC=C=CO,NOCCCON/C=C/N,-0.244271281,-0.088427786,24.91355636
CNCC=CNC=C=CO,NOCCCON/C=C/N,-0.363875826,-0.059532335,18.69895578
CNCCC=NCC=C=O,NOCCCON/C=C/N,-0.027030372,-0.199684925,32.29314438
CN=CC=CNC/C=C/O,NOCCCON/C=C/N,-0.244271281,-0.110652179,24.91355636
C=NCCCNCC=C=O,NOCCCON/C=C/N,-0.027030372,-0.203524075,32.29314438
CNC=C=CNC/C=C/O,NOCCCON/C=C/N,-0.363875826,-0.072662344,18.69895578
CNCCCNC/C=C/F,NOCCCON/C=C/N,-0.13324896,-0.181979687,26.6819412
C=NCCCN=C/C=C/F,NOCCCON/C=C/N,0.062497959,-0.264454457,26.02162955
CNC=C=CNC/C=C/F,NOCCCON/C=C/N,-0.213302041,-0.11379134,13.59242839
CN=CCCN=C/C=C/F,NOCCCON/C=C/N,0.062497959,-0.270590759,26.02162955
C=NC=CCNC/C=C/F,NOCCCON/C=C/N,-0.075402041,-0.195850069,19.80702897
C=NCCCNC=C=CF,NOCCCON/C=C/N,-0.075402041,-0.18025091,19.80702897
CN=CC=CNC/C=C/F,NOCCCON/C=C/N,-0.075402041,-0.192769045,19.80702897
C/C=C/NNCCCNC,NOCCCON/C=C/N,0.185890809,-0.289868577,20.13718479
C/C=C/NNCC=C=NC,NOCCCON/C=C/N,0.207254253,-0.334287846,19.46222745
CC=C=NNCCC=NC,NOCCCON/C=C/N,0.313136862,-0.259362521,25.67682803
C/C=C/NNC=CC=NC,NOCCCON/C=C/N,0.207254253,-0.35196392,13.26227256
C/C=C/N=NC=CCNC,NOCCCON/C=C/N,0.313136862,-0.258082161,13.59242839
C=C=CNNC=CCNC,NOCCCON/C=C/N,0.101371645,-0.31776856,13.59242839
C/C=C/NN=CCC=NC,NOCCCON/C=C/N,0.313136862,-0.312708343,19.47687314
C/C=C/NN=CC=CNC,NOCCCON/C=C/N,0.207254253,-0.259555565,13.26227256
C=NCCCNN=C=CC,NOCCCON/C=C/N,0.313136862,-0.253361913,25.67682803
CNCCCNN/C=C/N,NOCCCON/C=C/N,-0.0882,-0.224650854,20.13718479
CNCCCN=NC=C=N,NOCCCON/C=C/N,0.136187603,-0.282516101,26.00698386
CN=CCCN=N/C=C/N,NOCCCON/C=C/N,0.136187603,-0.222102824,19.80702897
CNCC=CNNC=C=N,NOCCCON/C=C/N,-0.107030579,-0.31286502,19.46222745
C=NCCCN=N/C=C/N,NOCCCON/C=C/N,0.136187603,-0.219253482,19.80702897
CNCC=CNN=C=CN,NOCCCON/C=C/N,-0.107030579,-0.139950364,19.46222745
C=NCCCNNC=C=N,NOCCCON/C=C/N,0.014578512,-0.329988536,25.67682803
CNC=CCNN=C=CN,NOCCCON/C=C/N,-0.107030579,-0.147560755,19.46222745
CNCCC=NN=C=CN,NOCCCON/C=C/N,0.014578512,-0.145477169,25.67682803
C=NCCCNN=C=CN,NOCCCON/C=C/N,0.014578512,-0.172024122,25.67682803
CNCCCNN/C=C/O,NOCCCON/C=C/N,-0.15651536,-0.224004819,25.24371219
